index,Order ID,date,month ,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,status_group,Qty,currency,Amount,ship_city,ship_state,ship-postal-code,ship-country,promotion-ids,sales_channel,fulfilled-by,is_cancelled ,returned to seller ,returning to seller ,has_promo
46651,408-4415229-7617161,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-4XL,kurta,4XL,B09LD3J684,Shipped,In Transit,1,INR,561,KARIMNAGAR,TELANGANA,302033,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
46675,402-9811338-4155540,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0183,J0183-TP-M,Top,M,B08TZRP3LM,Shipped,In Transit,1,INR,465,AHMEDABAD,GUJARAT,110053,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
46710,407-7275103-1788364,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET390,SET390-KR-NP-XXXL,Set,3XL,B09RKFS437,Shipped,In Transit,1,INR,999,BENGALURU,KARNATAKA,500050,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
46716,403-3896109-9825946,02-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0154,J0154-DR-L,Western Dress,L,B08TZQXJ12,Shipped,Completed,1,INR,377,LATUR,MAHARASHTRA,411023,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",B2C,Easy Ship,0,0,0,1
46748,403-7168835-2661131,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3577,JNE3577-KR-S,kurta,S,B08MYV4CHS,Shipped,In Transit,1,INR,688,CHENNAI,TAMIL NADU,122006,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
46759,171-2339788-6332302,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3252,PJNE3252-KR-N-4XL,kurta,4XL,B09LD3CHKT,Shipped,In Transit,1,INR,563,HYDERABAD,TELANGANA,395010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
46805,171-4262383-0746718,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE2086,JNE2086-KR-389-XXXL,kurta,3XL,B07JM9DLHF,Shipped,In Transit,1,INR,622,VIRUDHUNAGAR,TAMIL NADU,492001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
46821,171-8678391-8683545,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET402,SET402-KR-NP-XXL,Set,XXL,B09VC57SBH,Shipped,In Transit,1,INR,1166,MUMBAI,MAHARASHTRA,815354,IN,No-promotion,B2C,Easy Ship,0,0,0,0
46827,408-2900877-2202705,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3539,JNE3539-KR-S,kurta,S,B08HK6JVFW,Shipped,In Transit,1,INR,328,SONIPAT,HARYANA,562125,IN,No-promotion,B2C,amazon_ship,0,0,0,0
46832,171-2889630-8979512,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0165,J0165-TP-S,Top,S,B08RDTX119,Shipped,In Transit,1,INR,371,BARASAT,WEST BENGAL,400059,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
46971,402-1633075-6396308,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0151,J0151-KR-L,kurta,L,B08N1C5V5M,Shipped,In Transit,1,INR,495,MUSSOORIE,UTTARAKHAND,500089,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47046,171-0386138-6581102,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-S,kurta,S,B099NP12NN,Shipped,In Transit,1,INR,453,GUWAHATI,ASSAM,500065,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47123,404-8337852-7946706,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3438,JNE3438-KR-XS,kurta,XS,B0893FZX69,Shipped,In Transit,1,INR,453,BERHAMPUR,ODISHA,560035,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47154,407-7832865-7879520,02-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3429,JNE3429-KR-XS,kurta,XS,B0893DNWGP,Shipped,Completed,1,INR,299,THRISSUR,KERALA,560043,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47173,171-1524866-7574730,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0192,J0192-TP-XXL,Top,XXL,B08TZVC757,Shipped,In Transit,1,INR,311,CHENNAI,TAMIL NADU,560037,IN,No-promotion,B2C,Easy Ship,0,0,0,0
47174,403-2010466-2729913,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET062,SET062-KR-SP-XS,Set,XS,B07RQR6SS8,Shipped,In Transit,1,INR,677,HYDERABAD,TELANGANA,500055,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47195,171-0022547-6408324,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0305,J0305-DR-L,Western Dress,L,B099NSFMT2,Shipped,In Transit,1,INR,774,BAHADURGARH,HARYANA,673647,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47202,408-3053145-3074740,02-04-2022,Apr-22,Cancelled,Amazon,Amazon.in,Expedited,SET313,SET313-KR-NP-XXXL,Set,3XL,B09KXTJT1V,Unshipped,Cancelled/Lost,1,INR,947,HYDERABAD,TELANGANA,600068,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,1,0,0,1
47210,405-4985172-3761932,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3644,JNE3644-TP-N-XS,Top,XS,B08ZHKVL9T,Shipped,In Transit,1,INR,299,MUMBAI,MAHARASHTRA,500072,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",B2C,Easy Ship,0,0,0,1
47213,405-4166182-1973138,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SAR029,SAR029,Saree,Free,B09J173FMS,Shipped,In Transit,1,INR,648,NAGPUR,MAHARASHTRA,682020,IN,No-promotion,B2C,Easy Ship,0,0,0,0
47254,405-6097020-8021149,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET271,SET271-KR-NP-M,Set,M,B09BQKXPKV,Shipped,In Transit,1,INR,885,HARIHAR,KARNATAKA,639002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
47307,404-7104065-7332331,02-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3348,JNE3348-KR-XL,kurta,XL,B07ZYQQZ28,Shipped,Completed,1,INR,417,SULLIA,KARNATAKA,639002,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47323,408-0005358-1236370,02-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0232,J0232-SKD-XXXL,Set,3XL,B08WHM7TGG,Shipped,Completed,1,INR,1228,CHENNAI,TAMIL NADU,631501,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47325,171-4643178-8636367,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3524,JNE3524-KR-XXXL,kurta,3XL,B0899ZS4V5,Shipped,In Transit,1,INR,499,GHAZIABAD,UTTAR PRADESH,632602,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47357,171-6067424-1916312,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET250,SET250-KR-SHA-XXXL,Set,3XL,B08WHZPCZ8,Shipped,In Transit,1,INR,729,NEW DELHI,DELHI,421201,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47389,171-0090386-3004354,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3779,JNE3779-KR-S,kurta,S,B09SDXH28J,Shipped,In Transit,1,INR,427,NAVI MUMBAI,MAHARASHTRA,500084,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47398,405-6819164-4558767,02-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3415,JNE3415-KR-M,kurta,M,B082W86P2W,Shipped,In Transit,1,INR,297,CHENGALPATTU,TAMIL NADU,500010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
47415,403-4459077-2255503,01-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET274,SET274-KR-PP-L,Set,L,B099NKW12J,Shipped,In Transit,1,INR,676,NEW DELHI,DELHI,600087,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
47457,171-2515774-7151503,01-04-2022,Apr-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3481,JNE3481-KR-XL,kurta,XL,B08HK3YJPX,Shipped,Returns,1,INR,269,JAIPUR,RAJASTHAN,500019,IN,No-promotion,B2C,amazon_ship,0,1,0,0
47474,403-1062826-4019517,01-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3674,JNE3674-TU-XS,Top,XS,B09432J11D,Shipped,Completed,1,INR,798,JAGATSINGHAPUR,ODISHA,122001,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47478,171-1242399-4613169,01-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0155,J0155-KR-L,kurta,L,B0929376M6,Shipped,Completed,1,INR,627,MANDI GOBINDGARH,PUNJAB,500084,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47492,404-7566012-5113920,01-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3813,JNE3813-KR-L,kurta,L,B09SDY9P75,Shipped,In Transit,1,INR,627,MUMBAI,MAHARASHTRA,500016,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47518,408-7197529-9819516,01-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XS,Top,XS,B0899G3B22,Shipped,In Transit,1,INR,399,VASCO DA GAMA,GOA,522409,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
47527,405-7650095-6300317,01-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0160,J0160-TP-S,Top,S,B08V18F981,Shipped,In Transit,1,INR,352,MUMBAI,MAHARASHTRA,412101,IN,No-promotion,B2C,amazon_ship,0,0,0,0
47532,404-1460490-8085136,01-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3684,JNE3684-TU-XXXL,Top,3XL,B0943BMD3R,Shipped,Completed,1,INR,315,SECUNDERABAD,TELANGANA,243006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
